code,label,chapter,billable
T87.6,Otras complicaciones y las no especificadas de muñón de amputación,"Traumatismos, envenenamientos y algunas otras consecuencias de causas externas",true
T88,"Otras complicaciones de la atención médica y quirúrgica, no clasificadas en otra parte","Traumatismos, envenenamientos y algunas otras consecuencias de causas externas",false
T88.0,Infección consecutiva a inmunización,"Traumatismos, envenenamientos y algunas otras consecuencias de causas externas",true
T88.1,"Otras complicaciones consecutivas a inmunización, no clasificadas en otra parte","Traumatismos, envenenamientos y algunas otras consecuencias de causas externas",true
T88.2,Choque debido a la anestesia,"Traumatismos, envenenamientos y algunas otras consecuencias de causas externas",true
T88.3,Hipertermia maligna debida a la anestesia,"Traumatismos, envenenamientos y algunas otras consecuencias de causas externas",true
T88.4,Falla o dificultad de la intubación,"Traumatismos, envenenamientos y algunas otras consecuencias de causas externas",true
T88.5,Otras complicaciones de la anestesia,"Traumatismos, envenenamientos y algunas otras consecuencias de causas externas",true
T88.6,Choque anafiláctico debido a efecto adverso de droga o medicamento correcto administrado apropiadamente,"Traumatismos, envenenamientos y algunas otras consecuencias de causas externas",true
T88.7,Efecto adverso no especificado de droga o medicamento,"Traumatismos, envenenamientos y algunas otras consecuencias de causas externas",true
T88.8,"Otras complicaciones especificadas de la atención médica y quirúrgica, no clasificadas en otra parte","Traumatismos, envenenamientos y algunas otras consecuencias de causas externas",true
T88.9,Complicaciones no especificadas de la atención médica y quirúrgica,"Traumatismos, envenenamientos y algunas otras consecuencias de causas externas",true
T90,Secuelas de traumatismos de la cabeza,,false
T90.0,Secuelas de traumatismo superficial de la cabeza,,true
T90.1,Secuelas de herida de la cabeza,,true
T90.2,Secuelas de fractura del cráneo y de huesos faciales,,true
T90.3,Secuelas de traumatismo de nervios craneales,,true
T90.4,Secuelas de traumatismo del ojo y de la órbita,,true
T90.5,Secuelas de traumatismo intracraneal,,true
T90.8,Secuelas de otros traumatismos especificados de la cabeza,,true
T90.9,Secuelas de traumatismo no especificado de la cabeza,,true
T91,Secuelas de traumatismos del cuello y del tronco,,false
T91.0,Secuelas de traumatismo superficial y de heridas del cuello y del tronco,,true
T91.1,Secuelas de fractura de la columna vertebral,,true
T91.2,Secuelas de otra fractura del tórax y de la pelvis,,true
T91.3,Secuelas de traumatismo de la médula espinal,,true
T91.4,Secuelas de traumatismo de órganos intratorácicos,,true
T91.5,Secuelas de traumatismo de órganos intraabdominales y pélvicos,,true
T91.8,Secuelas de otros traumatismos especificados del cuello y del tronco,,true
T91.9,Secuelas de traumatismo no especificado del cuello y del tronco,,true
T92,Secuelas de traumatismos de miembro superior,,false
T92.0,Secuelas de herida de miembro superior,,true
T92.1,Secuelas de fractura del brazo,,true
T92.2,Secuelas de fractura de la muñeca y de la mano,,true
T92.3,"Secuelas de luxación, torcedura y esguince de miembro superior",,true
T92.4,Secuelas de traumatismo de nervio de miembro superior,,true
T92.5,Secuelas de traumatismo de tendón y músculo de miembro superior,,true
T92.6,Secuelas de aplastamiento y amputación traumáticas de miembro superior,,true
T92.8,Secuelas de otros traumatismos especificados de miembro superior,,true
T92.9,Secuelas de traumatismo no especificado de miembro superior,,true
T93,Secuelas de traumatismos de miembro inferior,,false
T93.0,Secuelas de herida de miembro inferior,,true
T93.1,Secuelas de fractura del fémur,,true
T93.2,Secuelas de otras fracturas de miembro inferior,,true
T93.3,"Secuelas de luxación, torcedura y esguince de miembro inferior",,true
T93.4,Secuelas de traumatismo de nervio de miembro inferior,,true
T93.5,Secuelas de traumatismo de tendón y músculo de miembro inferior,,true
T93.6,Secuelas de aplastamiento y amputación traumáticas de miembro inferior,,true
T93.8,Secuelas de otros traumatismos especificados de miembro inferior,,true
T93.9,Secuelas de traumatismo no especificado de miembro inferior,,true
T94,Secuelas de traumatismos que afectan múltiples regiones del cuerpo y las no especificadas,,false
T94.0,Secuelas de traumatismos que afectan múltiples regiones del cuerpo,,true
T94.1,Secuelas de traumatismos de regiones no especificadas del cuerpo,,true
T95,"Secuelas de quemaduras, corrosiones y congelamientos",,false
T95.0,"Secuelas de quemadura, corrosión y congelamiento de la cabeza y del cuello",,true
T95.1,"Secuelas de quemadura, corrosión y congelamiento del tronco",,true
T95.2,"Secuelas de quemadura, corrosión y congelamiento de miembro superior",,true
T95.3,"Secuelas de quemadura, corrosión y congelamiento de miembro inferior",,true
T95.4,Secuelas de quemadura y corrosión clasificables sólo de acuerdo con la extensión de la superficie del cuerpo afectada,,true
T95.8,"Secuelas de otras quemaduras, corrosiones y congelamientos especificados",,true
T95.9,"Secuelas de quemadura, corrosión y congelamiento no especificados",,true
T96,"Secuelas de envenenamientos por drogas, medicamentos y sustancias biológicas",,true
T97,Secuelas de efectos tóxicos de sustancias de procedencia principalmente no medicinal,,true
T98,Secuelas de otros efectos y los no especificados de causas externas,,false
T98.0,Secuelas de efectos de cuerpos extraños que penetran en orificios naturales,,true
T98.1,Secuelas de otros efectos y los no especificados de causas externas,,true
T98.2,Secuelas de ciertas complicaciones precoces de los traumatismos,,true
T98.3,"Secuelas de complicaciones de la atención médica y quirúrgica, no clasificadas en otra parte",,true
V01,Peatón lesionado por colisión con vehículo de pedal,Causas externas de morbilidad y de mortalidad,false
V01.0,Peaton lesionado por colision con vehiculo de pedal: accidente no de transito,Causas externas de morbilidad y de mortalidad,true
V01.1,Peaton lesionado por colision con vehiculo de pedal: accidente de transito,Causas externas de morbilidad y de mortalidad,true
V01.9,Peaton lesionado por colision con vehiculo de pedal: accidente no especificado como de transito o no de transito,Causas externas de morbilidad y de mortalidad,true
V02,Peatón lesionado por colisión con vehículo de motor de dos o tres ruedas,Causas externas de morbilidad y de mortalidad,false
V02.0,Peaton lesionado por colision con vehiculo de motor de dos o tres ruedas: accidente no de transito,Causas externas de morbilidad y de mortalidad,true
V02.1,Peaton lesionado por colision con vehiculo de motor de dos o tres ruedas: accidente de transito,Causas externas de morbilidad y de mortalidad,true
V02.9,Peaton lesionado por colision con vehiculo de motor de dos o tres ruedas: accidente no especificado como de transito o no de transito,Causas externas de morbilidad y de mortalidad,true
V03,"Peatón lesionado por colisión con automóvil, camioneta o furgoneta",Causas externas de morbilidad y de mortalidad,false
V03.0,"Peaton lesionado por colision con automovil, camioneta o furgoneta: accidente no de transito",Causas externas de morbilidad y de mortalidad,true
V03.1,"Peaton lesionado por colision con automovil, camioneta o furgoneta: accidente de transito",Causas externas de morbilidad y de mortalidad,true
V03.9,"Peaton lesionado por colision con automovil, camioneta o furgoneta: no especificado como de transito o no de transito",Causas externas de morbilidad y de mortalidad,true
V04,Peatón lesionado por colisión con vehículo de transporte pesado o autobús,Causas externas de morbilidad y de mortalidad,false
V04.0,Peaton lesionado por colision con vehiculo de transporte pesado o autobus: accidente no de transito,Causas externas de morbilidad y de mortalidad,true
V04.1,Peaton lesionado por colision con vehiculo de transporte pesado o autobus: accidente de transito,Causas externas de morbilidad y de mortalidad,true
V04.9,Peaton lesionado por colision con vehiculo de transporte pesado o autobus: accidente no especificado como de transito o no de transito,Causas externas de morbilidad y de mortalidad,true
V05,Peatón lesionado por colisión con tren o vehículo de rieles,Causas externas de morbilidad y de mortalidad,false
V05.0,Peaton lesionado por colision con tren o vehiculo de rieles: accidente no de transito,Causas externas de morbilidad y de mortalidad,true
V05.1,Peaton lesionado por colision con tren o vehiculo de rieles: accidente de transito,Causas externas de morbilidad y de mortalidad,true
V05.9,Peaton lesionado por colision con tren o vehiculo de rieles: accidente no especificado como de transito o no de transito,Causas externas de morbilidad y de mortalidad,true
V06,Peatón lesionado por colisión con otros vehículos sin motor,Causas externas de morbilidad y de mortalidad,false
V06.0,Peaton lesionado por colision con otros vehiculos sin motor: accidente no de transito,Causas externas de morbilidad y de mortalidad,true
V06.1,Peaton lesionado por colision con otros vehiculos sin motor: accidente de transito,Causas externas de morbilidad y de mortalidad,true
V06.9,Peaton lesionado por colision con otros vehiculos sin motor: accidente no especificado como de transito o no de transito,Causas externas de morbilidad y de mortalidad,true
V09,"Peatón lesionado en otros accidentes de transporte, y en los no especificados",Causas externas de morbilidad y de mortalidad,false
V09.0,"Peatón lesionado en accidente no de tránsito que involucra otros vehículos de motor, y los no especificados",Causas externas de morbilidad y de mortalidad,true
V09.1,Peatón lesionado en accidente no de tránsito no especificado,Causas externas de morbilidad y de mortalidad,true
V09.2,"Peatón lesionado en accidente de tránsito que involucra otros vehículos de motor, y los no especificados",Causas externas de morbilidad y de mortalidad,true
V09.3,Peatón lesionado en accidente de tránsito no especificado,Causas externas de morbilidad y de mortalidad,true
V09.9,Peatón lesionado en accidente de transporte no especificado,Causas externas de morbilidad y de mortalidad,true
V10,Ciclista lesionado por colisión con peatón o animal,Causas externas de morbilidad y de mortalidad,false
V10.0,Ciclista lesionado por colision con peaton o animal: conductor lesionado en accidente no de transito,Causas externas de morbilidad y de mortalidad,true
V10.1,Ciclista lesionado por colision con peaton o animal: pasajero lesionado en accidente no de transito,Causas externas de morbilidad y de mortalidad,true
V10.2,"Ciclista lesionado por colision con peaton o animal: ciclista no especificado, lesionado en accidente no de transito",Causas externas de morbilidad y de mortalidad,true
V10.3,Ciclista lesionado por colision con peaton o animal: persona lesionada al subir o bajar del vehiculo,Causas externas de morbilidad y de mortalidad,true
V10.4,Ciclista lesionado por colision con peaton o animal: conductor lesionado en accidente de transito,Causas externas de morbilidad y de mortalidad,true
V10.5,Ciclista lesionado por colision con peaton o animal: pasajero lesionado en accidente de transito,Causas externas de morbilidad y de mortalidad,true
V10.9,"Ciclista lesionado por colision con peaton o animal: ciclista no especificado, lesionado en accidente de transito",Causas externas de morbilidad y de mortalidad,true
V11,Ciclista lesionado por colisión con otro ciclista,Causas externas de morbilidad y de mortalidad,false
V11.0,Ciclista lesionado por colision con otro ciclista: conductor lesionado en accidente no de transito,Causas externas de morbilidad y de mortalidad,true
V11.1,Ciclista lesionado por colision con otro ciclista: pasajero lesionado en accidente no de transito,Causas externas de morbilidad y de mortalidad,true
V11.2,"Ciclista lesionado por colision con otro ciclista: no especificado, lesionado en accidente no de transito",Causas externas de morbilidad y de mortalidad,true
V11.3,Ciclista lesionado por colision con otro ciclista: persona lesionada al subir o bajar del vehiculo,Causas externas de morbilidad y de mortalidad,true
V11.4,Ciclista lesionado por colision con otro ciclista: conductor lesionado en accidente de transito,Causas externas de morbilidad y de mortalidad,true
V11.5,Ciclista lesionado por colision con otro ciclista: pasajero lesionado en accidente de transito,Causas externas de morbilidad y de mortalidad,true
V11.9,"Ciclista lesionado por colision con otro ciclista: ciclista no especificado, lesionado en accidente de transito",Causas externas de morbilidad y de mortalidad,true
V12,Ciclista lesionado por colisión con vehículo de motor de dos o tres ruedas,Causas externas de morbilidad y de mortalidad,false
V12.0,Ciclista lesionado por colision con vehiculo de motor de dos o tres ruedas: conductor lesionado en accidente no de transito,Causas externas de morbilidad y de mortalidad,true
V12.1,Ciclista lesionado por colision con vehiculo de motor de dos o tres ruedas: pasajero lesionado en accidente no de transito,Causas externas de morbilidad y de mortalidad,true
V12.2,"Ciclista lesionado por colision con vehiculo de motor de dos o tres ruedas: ciclista no especificado, lesionado en accidente no de transito",Causas externas de morbilidad y de mortalidad,true
V12.3,Ciclista lesionado por colision con vehiculo de motor de dos o tres ruedas: persona lesionada al subir o bajar del vehiculo,Causas externas de morbilidad y de mortalidad,true
V12.4,Ciclista lesionado por colision con vehiculo de motor de dos o tres ruedas: conductor lesionado en accidente de transito,Causas externas de morbilidad y de mortalidad,true
V12.5,Ciclista lesionado por colision con vehiculo de motor de dos o tres ruedas: pasajero lesionado en accidente de transito,Causas externas de morbilidad y de mortalidad,true
V12.9,"Ciclista lesionado por colision con vehiculo de motor de dos o tres ruedas: ciclista no especificado, lesionado en accidente de transito",Causas externas de morbilidad y de mortalidad,true
V13,"Ciclista lesionado por colisión con automóvil, camioneta o furgoneta",Causas externas de morbilidad y de mortalidad,false
V13.0,"Ciclista lesionado por colision con automovil, camioneta o furgoneta: conductor lesionado en accidente no de transito",Causas externas de morbilidad y de mortalidad,true
V13.1,"Ciclista lesionado por colision con automovil, camioneta o furgoneta: pasajero lesionado en accidente no de transito",Causas externas de morbilidad y de mortalidad,true
V13.2,"Ciclista lesionado por colision con automovil, camioneta o furgoneta: ciclista no especificado, lesionado en accidente no de transito",Causas externas de morbilidad y de mortalidad,true
V13.3,"Ciclista lesionado por colision con automovil, camioneta o furgoneta: persona lesionada al subir o bajar del vehiculo",Causas externas de morbilidad y de mortalidad,true
V13.4,"Ciclista lesionado por colision con automovil, camioneta o furgoneta: conductor lesionado en accidente de transito",Causas externas de morbilidad y de mortalidad,true
V13.5,"Ciclista lesionado por colision con automovil, camioneta o furgoneta: pasajero lesionado en accidente de transito",Causas externas de morbilidad y de mortalidad,true
V13.9,"Ciclista lesionado por colision con automovil, camioneta o furgoneta: ciclista no especificado, lesionado en accidente de transito",Causas externas de morbilidad y de mortalidad,true
V14,Ciclista lesionado por colisión con vehículo de transporte pesado o autobús,Causas externas de morbilidad y de mortalidad,false
V14.0,Ciclista lesionado por colision con vehiculo de transporte pesado o autobus: conductor lesionado en accidente no de transito,Causas externas de morbilidad y de mortalidad,true
V14.1,Ciclista lesionado por colision con vehiculo de transporte pesado o autobus: pasajero lesionado en accidente no de transito,Causas externas de morbilidad y de mortalidad,true
V14.2,"Ciclista lesionado por colision con vehiculo de transporte pesado o autobus: ciclista no especificado, lesionado en accidente no de transito",Causas externas de morbilidad y de mortalidad,true
V14.3,Ciclista lesionado por colision con vehiculo de transporte pesado o autobus: persona lesionada al subir o bajar del vehiculo,Causas externas de morbilidad y de mortalidad,true
V14.4,Ciclista lesionado por colision con vehiculo de transporte pesado o autobus: conductor lesionado en accidente de transito,Causas externas de morbilidad y de mortalidad,true
V14.5,Ciclista lesionado por colision con vehiculo de transporte pesado o autobus: pasajero lesionado en accidente de transito,Causas externas de morbilidad y de mortalidad,true
V14.9,"Ciclista lesionado por colision con vehiculo de transporte pesado o autobus: ciclista no especificado, lesionado en accidente de transito",Causas externas de morbilidad y de mortalidad,true
V15,Ciclista lesionado por colisión con tren o vehículo de rieles,Causas externas de morbilidad y de mortalidad,false
V15.0,Ciclista lesionado por colision con tren o vehiculo de rieles: conductor lesionado en accidente no de transito,Causas externas de morbilidad y de mortalidad,true
V15.1,Ciclista lesionado por colision con tren o vehiculo de rieles: pasajero lesionado en accidente no de transito,Causas externas de morbilidad y de mortalidad,true
V15.2,"Ciclista lesionado por colision con tren o vehiculo de rieles: ciclista no especificado, lesionado en accidente no de transito",Causas externas de morbilidad y de mortalidad,true
V15.3,Ciclista lesionado por colision con tren o vehiculo de rieles: persona lesionada al subir o bajar del vehiculo,Causas externas de morbilidad y de mortalidad,true
V15.4,Ciclista lesionado por colision con tren o vehiculo de rieles: conductor lesionado en accidente de transito,Causas externas de morbilidad y de mortalidad,true
V15.5,Ciclista lesionado por colision con tren o vehiculo de rieles: pasajero lesionado en accidente de transito,Causas externas de morbilidad y de mortalidad,true
V15.9,"Ciclista lesionado por colision con tren o vehiculo de rieles: ciclista no especificado, lesionado en accidente de transito",Causas externas de morbilidad y de mortalidad,true
V16,Ciclista lesionado por colisión con otros vehículos sin motor,Causas externas de morbilidad y de mortalidad,false
V16.0,Ciclista lesionado por colision con otros vehiculos sin motor: conductor lesionado en accidente no de transito,Causas externas de morbilidad y de mortalidad,true
V16.1,Ciclista lesionado por colision con otros vehiculos sin motor: pasajero lesionado en accidente no de transito,Causas externas de morbilidad y de mortalidad,true
V16.2,"Ciclista lesionado por colision con otros vehiculos sin motor: ciclista no especificado, lesionado en accidente no de transito",Causas externas de morbilidad y de mortalidad,true
V16.3,Ciclista lesionado por colision con otros vehiculos sin motor: persona lesionada al subir o bajar del vehiculo,Causas externas de morbilidad y de mortalidad,true
V16.4,Ciclista lesionado por colision con otros vehiculos sin motor: conductor lesionado en accidente de transito,Causas externas de morbilidad y de mortalidad,true
V16.5,Ciclista lesionado por colision con otros vehiculos sin motor: pasajero lesionado en accidente de transito,Causas externas de morbilidad y de mortalidad,true
V16.9,"Ciclista lesionado por colision con otros vehiculos sin motor: ciclista no especificado, lesionado en accidente de transito",Causas externas de morbilidad y de mortalidad,true
V17,Ciclista lesionado por colisión con objeto estacionado o fijo,Causas externas de morbilidad y de mortalidad,false
V17.0,Ciclista lesionado por colision con objeto estacionado o fijo: conductor lesionado en accidente no de transito,Causas externas de morbilidad y de mortalidad,true
V17.1,Ciclista lesionado por colision con objeto estacionado o fijo: pasajero lesionado en accidente no de transito,Causas externas de morbilidad y de mortalidad,true
V17.2,"Ciclista lesionado por colision con objeto estacionado o fijo: ciclista no especificado, lesionado en accidente no de transito",Causas externas de morbilidad y de mortalidad,true
V17.3,Ciclista lesionado por colision con objeto estacionado o fijo: persona lesionada al subir o bajar del vehiculo,Causas externas de morbilidad y de mortalidad,true
V17.4,Ciclista lesionado por colision con objeto estacionado o fijo conductor lesionado en accidente de transito,Causas externas de morbilidad y de mortalidad,true
V17.5,Ciclista lesionado por colision con objeto estacionado o fijo: pasajero lesionado en accidente de transito,Causas externas de morbilidad y de mortalidad,true
V17.9,"Ciclista lesionado por colision con objeto estacionado o fijo: ciclista no especificado, lesionado en accidente de transito",Causas externas de morbilidad y de mortalidad,true
V18,Ciclista lesionado en accidente de transporte sin colisión,Causas externas de morbilidad y de mortalidad,false
V18.0,Ciclista lesionado en accidente de transporte sin colision: conductor lesionado en accidente no de transito,Causas externas de morbilidad y de mortalidad,true
V18.1,Ciclista lesionado en accidente de transporte sin colision: pasajero lesionado en accidente no de transito,Causas externas de morbilidad y de mortalidad,true
V18.2,"Ciclista lesionado en accidente de transporte sin colision: ciclista no especificado, lesionado en accidente no de transito",Causas externas de morbilidad y de mortalidad,true
V18.3,Ciclista lesionado en accidente de transporte sin colision: persona lesionada al subir o bajar del vehiculo,Causas externas de morbilidad y de mortalidad,true
V18.4,Ciclista lesionado en accidente de transporte sin colision: conductor lesionado en accidente de transito,Causas externas de morbilidad y de mortalidad,true
V18.5,Ciclista lesionado en accidente de transporte sin colision: pasajero lesionado en accidente de transito,Causas externas de morbilidad y de mortalidad,true
V18.9,"Ciclista lesionado en accidente de transporte sin colision: ciclista no especificado, lesionado en accidente de transito",Causas externas de morbilidad y de mortalidad,true
V19,"Ciclista lesionado en otros accidentes de transporte, y en los no especificados",Causas externas de morbilidad y de mortalidad,false
V19.0,"Conductor de vehículo de pedal lesionado por colisión con otros vehículos de motor, y con los no especificados, en accidente no de tránsito",Causas externas de morbilidad y de mortalidad,true
V19.1,"Pasajero de vehículo de pedal lesionado por colisión con otros vehículos de motor, y con los no especificados, en accidente no de tránsito",Causas externas de morbilidad y de mortalidad,true
V19.2,"Ciclista no especificado lesionado por colisión con otros vehículos de motor, y con los no especificados, en accidente no de tránsito",Causas externas de morbilidad y de mortalidad,true
V19.3,"Ciclista [cualquiera] lesionado en accidente no de tránsito, no especificado",Causas externas de morbilidad y de mortalidad,true
V19.4,"Conductor de vehículo de pedal lesionado por colisión con otros vehículos de motor, y con los no especificados, en accidente de tránsito",Causas externas de morbilidad y de mortalidad,true
V19.5,"Pasajero de vehículo de pedal lesionado por colisión con otros vehículos de motor, y con los no especificados, en accidente de tránsito",Causas externas de morbilidad y de mortalidad,true
V19.6,"Ciclista no especificado lesionado por colisión con otros vehículos de motor, y con los no especificados, en accidente de tránsito",Causas externas de morbilidad y de mortalidad,true
V19.8,Ciclista [cualquiera] lesionado en otros accidentes de transporte especificados,Causas externas de morbilidad y de mortalidad,true
V19.9,Ciclista [cualquiera] lesionado en accidente de tránsito no especificado,Causas externas de morbilidad y de mortalidad,true
V20,Motociclista lesionado por colisión con peatón o animal,Causas externas de morbilidad y de mortalidad,false
V20.0,Motociclista lesionado por colision con peaton o animal: conductor lesionado en accidente no de transito,Causas externas de morbilidad y de mortalidad,true
V20.1,Motociclista lesionado por colision con peaton o animal: pasajero lesionado en accidente no de transito,Causas externas de morbilidad y de mortalidad,true
V20.2,"Motociclista lesionado por colision con peaton o animal: motociclista no especificado, lesionado en accidente no de transito",Causas externas de morbilidad y de mortalidad,true
V20.3,Motociclista lesionado por colision con peaton o animal: persona lesionada al subir o bajar del vehiculo,Causas externas de morbilidad y de mortalidad,true
V20.4,Motociclista lesionado por colision con peaton o animal: conductor lesionado en accidente de transito,Causas externas de morbilidad y de mortalidad,true
V20.5,Motociclista lesionado por colision con peaton o animal: pasajero lesionado en accidente de transito,Causas externas de morbilidad y de mortalidad,true
V20.9,"Motociclista lesionado por colision con peaton o animal: motociclista no especificado, lesionado en accidente de transito",Causas externas de morbilidad y de mortalidad,true
V21,Motociclista lesionado por colisión con vehículo de pedal,Causas externas de morbilidad y de mortalidad,false
V21.0,Motociclista lesionado por colision con vehiculo de pedal: conductor lesionado en accidente no de transito,Causas externas de morbilidad y de mortalidad,true
V21.1,Motociclista lesionado por colision con vehiculo de pedal: pasajero lesionado en accidente no de transito,Causas externas de morbilidad y de mortalidad,true
V21.2,"Motociclista lesionado por colision con vehiculo de pedal: motociclista no especificado, lesionado en accidente no de transito",Causas externas de morbilidad y de mortalidad,true
V21.3,Motociclista lesionado por colision con vehiculo de pedal: persona lesionada al subir o bajar del vehiculo,Causas externas de morbilidad y de mortalidad,true
V21.4,Motociclista lesionado por colision con vehiculo de pedal: conductor lesionado en accidente de transito,Causas externas de morbilidad y de mortalidad,true
V21.5,Motociclista lesionado por colision con vehiculo de pedal: pasajero lesionado en accidente de transito,Causas externas de morbilidad y de mortalidad,true
V21.9,"Motociclista lesionado por colision con vehiculo de pedal: motociclista no especificado, lesionado en accidente de transito",Causas externas de morbilidad y de mortalidad,true
V22,Motociclista lesionado por colisión con vehículo de motor de dos o tres ruedas,Causas externas de morbilidad y de mortalidad,false
V22.0,Motociclista lesionado por colision con vehiculo de motor de dos o tres ruedas: conductor lesionado en accidente no de transito,Causas externas de morbilidad y de mortalidad,true
V22.1,Motociclista lesionado por colision con vehiculo de motor de dos o tres ruedas: pasajero lesionado en accidente no de transito,Causas externas de morbilidad y de mortalidad,true
V22.2,"Motociclista lesionado por colision con vehiculo de motor de dos o tres ruedas: motociclista no especificado, lesionado en accidente no de transito",Causas externas de morbilidad y de mortalidad,true
V22.3,Motociclista lesionado por colision con vehiculo de motor de dos o tres ruedas: persona lesionada al subir o bajar del vehiculo,Causas externas de morbilidad y de mortalidad,true
V22.4,Motociclista lesionado por colision con vehiculo de motor de dos o tres ruedas: conductor lesionado en accidente de transito,Causas externas de morbilidad y de mortalidad,true
V22.5,Motociclista lesionado por colision con vehiculo de motor de dos o tres ruedas: pasajero lesionado en accidente de transito,Causas externas de morbilidad y de mortalidad,true
V22.9,"Motociclista lesionado por colision con vehiculo de motor de dos o tres ruedas: motociclista no especificado, lesionado en accidente de transito",Causas externas de morbilidad y de mortalidad,true
V23,"Motociclista lesionado por colisión con automóvil, camioneta o furgoneta",Causas externas de morbilidad y de mortalidad,false
V23.0,"Motociclista lesionado por colision con automovil, camioneta o furgoneta: conductor lesionado en accidente no de transito",Causas externas de morbilidad y de mortalidad,true
V23.1,"Motociclista lesionado por colision con automovil, camioneta o furgoneta: pasajero lesionado en accidente no de transito",Causas externas de morbilidad y de mortalidad,true
V23.2,"Motociclista lesionado por colision con automovil, camioneta o furgoneta: motociclista no especificado, lesionado en accidente no de transito",Causas externas de morbilidad y de mortalidad,true
V23.3,"Motociclista lesionado por colision con automovil, camioneta o furgoneta: persona lesionada al subir o bajar del vehiculo",Causas externas de morbilidad y de mortalidad,true
V23.4,"Motociclista lesionado por colision con automovil, camioneta o furgoneta: conductor lesionado en accidente de transito",Causas externas de morbilidad y de mortalidad,true
V23.5,"Motociclista lesionado por colision con automovil, camioneta o furgoneta: pasajero lesionado en accidente de transito",Causas externas de morbilidad y de mortalidad,true
V23.9,"Motociclista lesionado por colision con automovil, camioneta o furgoneta: motociclista no especificado, lesionado en accidente de transito",Causas externas de morbilidad y de mortalidad,true
V24,Motociclista lesionado por colisión con vehículo de transporte pesado o autobús,Causas externas de morbilidad y de mortalidad,false
V24.0,Motociclista lesionado por colision con vehiculo de transporte pesado o autobus: conductor lesionado en accidente no de transito,Causas externas de morbilidad y de mortalidad,true
V24.1,Motociclista lesionado por colision con vehiculo de transporte pesado o autobus: pasajero lesionado en accidente no de transito,Causas externas de morbilidad y de mortalidad,true
V24.2,"Motociclista lesionado por colision con vehiculo de transporte pesado o autobus: motociclista no especificado, lesionado en accidente no de transito",Causas externas de morbilidad y de mortalidad,true
V24.3,Motociclista lesionado por colision con vehiculo de transporte pesado o autobus: persona lesionada al subir o bajar del vehiculo,Causas externas de morbilidad y de mortalidad,true
V24.4,Motociclista lesionado por colision con vehiculo de transporte pesado o autobus: conductor lesionado en accidente de transito,Causas externas de morbilidad y de mortalidad,true
V24.5,Motociclista lesionado por colision con vehiculo de transporte pesado o autobus: pasajero lesionado en accidente de transito,Causas externas de morbilidad y de mortalidad,true
V24.9,"Motociclista lesionado por colision con vehiculo de transporte pesado o autobus: motociclista no especificado, lesionado en accidente de transito",Causas externas de morbilidad y de mortalidad,true
V25,Motociclista lesionado por colisión con tren o vehículo de rieles,Causas externas de morbilidad y de mortalidad,false
V25.0,Motociclista lesionado por colision con tren o vehiculo de rieles: conductor lesionado en accidente no de transito,Causas externas de morbilidad y de mortalidad,true
V25.1,Motociclista lesionado por colision con tren o vehiculo de rieles: pasajero lesionado en accidente no de transito,Causas externas de morbilidad y de mortalidad,true
V25.2,"Motociclista lesionado por colision con tren o vehiculo de rieles: motociclista no especificado, lesionado en accidente no de transito",Causas externas de morbilidad y de mortalidad,true
V25.3,Motociclista lesionado por colision con tren o vehiculo de rieles: persona lesionada al subir o bajar del vehiculo,Causas externas de morbilidad y de mortalidad,true
V25.4,Motociclista lesionado por colision con tren o vehiculo de rieles: conductor lesionado en accidente de transito,Causas externas de morbilidad y de mortalidad,true
V25.5,Motociclista lesionado por colision con tren o vehiculo de rieles: pasajero lesionado en accidente de transito,Causas externas de morbilidad y de mortalidad,true
V25.9,"Motociclista lesionado por colision con tren o vehiculo de rieles: motociclista no especificado, lesionado en accidente de transito",Causas externas de morbilidad y de mortalidad,true
V26,Motociclista lesionado por colisión con otros vehículos sin motor,Causas externas de morbilidad y de mortalidad,false
V26.0,Motociclista lesionado por colision con otros vehiculos sin motor: conductor lesionado en accidente no de transito,Causas externas de morbilidad y de mortalidad,true
V26.1,Motociclista lesionado por colision con otros vehiculos sin motor: pasajero lesionado en accidente no de transito,Causas externas de morbilidad y de mortalidad,true
V26.2,"Motociclista lesionado por colision con otros vehiculos sin motor: motociclista no especificado, lesionado en accidente no de transito",Causas externas de morbilidad y de mortalidad,true
V26.3,Motociclista lesionado por colision con otros vehiculos sin motor: persona lesionada al subir o bajar del vehiculo,Causas externas de morbilidad y de mortalidad,true
V26.4,Motociclista lesionado por colision con otros vehiculos sin motor: conductor lesionado en accidente de transito,Causas externas de morbilidad y de mortalidad,true
V26.5,Motociclista lesionado por colision con otros vehiculos sin motor: pasajero lesionado en accidente de transito,Causas externas de morbilidad y de mortalidad,true
V26.9,"Motociclista lesionado por colision con otros vehiculos sin motor: motociclista no especificado, lesionado en accidente de transito",Causas externas de morbilidad y de mortalidad,true
V27,Motociclista lesionado por colisión con objeto fijo o estacionado,Causas externas de morbilidad y de mortalidad,false
V27.0,Motociclista lesionado por colision con objeto fijo o estacionado: conductor lesionado en accidente no de transito,Causas externas de morbilidad y de mortalidad,true
V27.1,Motociclista lesionado por colision con objeto fijo o estacionado: pasajero lesionado en accidente no de transito,Causas externas de morbilidad y de mortalidad,true
V27.2,"Motociclista lesionado por colision con objeto fijo o estacionado: motociclista no especificado, lesionado en accidente no de transito",Causas externas de morbilidad y de mortalidad,true
