code,label,chapter,billable
LA8C,Anomalía congénita de arteria coronaria,Anomalías del desarrollo,false
LA8C.0,Origen anómalo de arteria coronaria en el árbol arterial pulmonar,Anomalías del desarrollo,true
LA8C.1,Origen aórtico anómalo o trayectoria anómala de una arteria coronaria,Anomalías del desarrollo,true
LA8C.2,Fístula congénita de arteria coronaria,Anomalías del desarrollo,true
LA8C.Y,Otra anomalía congénita especificada de las arterias coronarias,Anomalías del desarrollo,true
LA8C.Z,"Anomalía congénita de las arterias coronarias, sin especificación",Anomalías del desarrollo,true
LA8D,Anomalía pericárdica congénita,Anomalías del desarrollo,true
LA8E,Anomalía congénita del tabique interauricular,Anomalías del desarrollo,false
LA8E.0,Agujero oval persistente,Anomalías del desarrollo,true
LA8E.1,Comunicación interauricular en la fosa oval,Anomalías del desarrollo,true
LA8E.2,Defecto del seno venoso,Anomalías del desarrollo,true
LA8E.3,Comunicación interauricular a través del orificio del seno coronario,Anomalías del desarrollo,true
LA8E.Y,Otra anomalía congénita especificada del tabique interauricular,Anomalías del desarrollo,true
LA8E.Z,"Anomalía congénita del tabique interauricular, sin especificación",Anomalías del desarrollo,true
LA8F,Anomalía congénita de la aurícula derecha,Anomalías del desarrollo,true
LA8G,Anomalía congénita de la aurícula izquierda,Anomalías del desarrollo,false
LA8G.0,Aurícula izquierda dividida,Anomalías del desarrollo,true
LA8G.Y,Otra anomalía congénita especificada de la aurícula izquierda,Anomalías del desarrollo,true
LA8G.Z,"Anomalía congénita de la aurícula izquierda, sin especificación",Anomalías del desarrollo,true
LA8Y,Otra anomalía del desarrollo estructural especificada del corazón o de los grandes vasos,Anomalías del desarrollo,true
LA8Z,"Anomalía del desarrollo estructural del corazón o de los grandes vasos, sin especificación",Anomalías del desarrollo,true
LA90,Anomalías estructurales del desarrollo del sistema vascular periférico,Anomalías del desarrollo,false
LA90.0,Malformaciones capilares,Anomalías del desarrollo,false
LA90.00,Telangiectasia hemorrágica hereditaria,Anomalías del desarrollo,true
LA90.0Y,Otras malformaciones capilares especificadas,Anomalías del desarrollo,true
LA90.0Z,"Malformaciones capilares, sin especificación",Anomalías del desarrollo,true
LA90.1,Malformaciones linfáticas,Anomalías del desarrollo,false
LA90.10,Malformación linfática macroquística,Anomalías del desarrollo,true
LA90.11,Malformación linfática microquística,Anomalías del desarrollo,true
LA90.12,Malformaciones linfáticas en algunos sitios especificados,Anomalías del desarrollo,true
LA90.13,Higroma quístico fetal,Anomalías del desarrollo,true
LA90.1Y,Otras malformaciones linfáticas especificadas,Anomalías del desarrollo,true
LA90.1Z,"Malformaciones linfáticas, sin especificación",Anomalías del desarrollo,true
LA90.2,Malformaciones venosas periféricas,Anomalías del desarrollo,false
LA90.20,Aneurisma de la vena de Galeno,Anomalías del desarrollo,true
LA90.21,Derivación portosistémica congénita,Anomalías del desarrollo,true
LA90.2Y,Otras malformaciones venosas periféricas especificadas,Anomalías del desarrollo,true
LA90.2Z,"Malformaciones venosas periféricas, sin especificación",Anomalías del desarrollo,true
LA90.3,Malformaciones arteriovenosas periféricas,Anomalías del desarrollo,false
LA90.30,Fístula entre arteria hepática y vena porta,Anomalías del desarrollo,true
LA90.31,Malformación arteriovenosa de vasos precerebrales,Anomalías del desarrollo,true
LA90.32,Malformaciones arteriovenosas uterinas,Anomalías del desarrollo,true
LA90.3Y,Otras malformaciones arteriovenosas periféricas especificadas,Anomalías del desarrollo,true
LA90.3Z,"Malformaciones arteriovenosas periféricas, sin especificación",Anomalías del desarrollo,true
LA90.4,Malformaciones arteriales periféricas,Anomalías del desarrollo,false
LA90.40,Estenosis congénita de la arteria renal,Anomalías del desarrollo,true
LA90.41,Aneurisma precerebral congénito sin rotura,Anomalías del desarrollo,true
LA90.42,Aneurisma cerebral congénito sin rotura,Anomalías del desarrollo,true
LA90.4Y,Otras malformaciones arteriales periféricas especificadas,Anomalías del desarrollo,true
LA90.4Z,"Malformaciones arteriales periféricas, sin especificación",Anomalías del desarrollo,true
LA90.5,Fístula arteriovenosa pulmonar,Anomalías del desarrollo,true
LA90.Y,Otras anomalías especificadas del desarrollo estructural del sistema vascular periférico,Anomalías del desarrollo,true
LA90.Z,"Anomalías del desarrollo estructural del sistema vascular periférico, sin especificación",Anomalías del desarrollo,true
LA9Y,Otras anomalías estructurales del desarrollo especificadas del sistema circulatorio,Anomalías del desarrollo,true
LA9Z,"Anomalías estructurales del desarrollo del sistema circulatorio, sin especificación",Anomalías del desarrollo,true
LB00,Anomalías estructurales del desarrollo prenatal del diafragma,Anomalías del desarrollo,false
LB00.0,Hernia diafragmática congénita,Anomalías del desarrollo,true
LB00.1,Ausencia de diafragma,Anomalías del desarrollo,true
LB00.Y,Otras anomalías estructurales especificadas del desarrollo prenatal del diafragma,Anomalías del desarrollo,true
LB00.Z,"Anomalías estructurales del desarrollo prenatal del diafragma, sin especificación",Anomalías del desarrollo,true
LB01,Onfalocele,Anomalías del desarrollo,true
LB02,Gastrosquisis,Anomalías del desarrollo,true
LB03,Anomalías estructurales del desarrollo prenatal del cordón umbilical,Anomalías del desarrollo,false
LB03.0,Restos o quistes de conducto alantoideo,Anomalías del desarrollo,true
LB03.1,arteria umbilical única,Anomalías del desarrollo,true
LB03.Y,Otras anomalías estructurales especificadas del desarrollo prenatal del cordón umbilical,Anomalías del desarrollo,true
LB03.Z,"Anomalías estructurales del desarrollo prenatal del cordón umbilical, sin especificación",Anomalías del desarrollo,true
LB0Y,"Otras anomalías estructurales del desarrollo especificadas del diafragma, la pared abdominal o el cordón umbilical",Anomalías del desarrollo,true
LB0Z,"Anomalías estructurales del desarrollo del diafragma, la pared abdominal o el cordón umbilical, sin especificación",Anomalías del desarrollo,true
LB10,Anomalías estructurales del desarrollo prenatal de las glándulas y conductos salivales,Anomalías del desarrollo,true
LB11,Divertículo congénito de faringe,Anomalías del desarrollo,true
LB12,Anomalías estructurales del desarrollo del esófago,Anomalías del desarrollo,false
LB12.0,Membranas o anillos esofágicos congénitos,Anomalías del desarrollo,true
LB12.1,Atresia del esófago,Anomalías del desarrollo,false
LB12.10,Atresia de esófago con fístula esofagobronquial,Anomalías del desarrollo,true
LB12.1Y,Otra atresia de esófago especificada,Anomalías del desarrollo,true
LB12.1Z,"Atresia del esófago, sin especificación",Anomalías del desarrollo,true
LB12.2,Fístula esofágica sin atresia,Anomalías del desarrollo,true
LB12.3,Estenosis congénita de esófago,Anomalías del desarrollo,true
LB12.4,Divertículo esofágico congénito.,Anomalías del desarrollo,true
LB12.5,Dilatación congénita de esófago,Anomalías del desarrollo,true
LB12.Y,Otras anomalías estructurales especificadas del desarrollo del esófago,Anomalías del desarrollo,true
LB12.Z,"Anomalías estructurales del desarrollo del esófago, sin especificación",Anomalías del desarrollo,true
LB13,Anomalías estructurales del desarrollo del estómago,Anomalías del desarrollo,false
LB13.0,Estenosis hipertrófica congénita del píloro,Anomalías del desarrollo,true
LB13.1,Hernia hiatal congénita,Anomalías del desarrollo,true
LB13.2,Membrana antral congénita,Anomalías del desarrollo,true
LB13.Y,Otras anomalías estructurales especificadas del desarrollo del estómago,Anomalías del desarrollo,true
LB13.Z,"Anomalías estructurales del desarrollo del estómago, sin especificación",Anomalías del desarrollo,true
LB14,Anomalías estructurales del desarrollo del duodeno,Anomalías del desarrollo,true
LB15,Anomalías estructurales del desarrollo prenatal del intestino delgado,Anomalías del desarrollo,false
LB15.0,Divertículo de Meckel,Anomalías del desarrollo,true
LB15.1,Atresia de intestino delgado,Anomalías del desarrollo,true
LB15.2,Intestino corto congénito,Anomalías del desarrollo,true
LB15.3,Diverticulitis congénita del intestino delgado,Anomalías del desarrollo,true
LB15.4,Diverticulosis congénita del intestino delgado,Anomalías del desarrollo,true
LB15.5,Divertículo congénito del intestino delgado,Anomalías del desarrollo,true
LB15.Y,Otras anomalías estructurales especificadas del desarrollo prenatal del intestino delgado,Anomalías del desarrollo,true
LB15.Z,"Anomalías estructurales del desarrollo prenatal del intestino delgado, sin especificación",Anomalías del desarrollo,true
LB16,Anomalías estructurales del desarrollo del intestino grueso,Anomalías del desarrollo,false
LB16.0,"Ausencia, atresia o estenosis congénitas del intestino grueso",Anomalías del desarrollo,true
LB16.1,Enfermedad de Hirschsprung,Anomalías del desarrollo,true
LB16.2,Ganglionosis inmadura del intestino grueso,Anomalías del desarrollo,true
LB16.3,Hipoganglionosis congénita del intestino grueso,Anomalías del desarrollo,true
LB16.Y,Otras anomalías estructurales especificadas del desarrollo del intestino grueso,Anomalías del desarrollo,true
LB16.Z,"Anomalías estructurales del desarrollo del intestino grueso, sin especificación",Anomalías del desarrollo,true
LB17,Anomalías estructurales del desarrollo prenatal del conducto anal,Anomalías del desarrollo,false
LB17.0,Malformaciones anorrectales,Anomalías del desarrollo,true
LB17.1,Ano ectópico,Anomalías del desarrollo,true
LB17.2,Cloaca persistente,Anomalías del desarrollo,true
LB17.3,Extrofia cloacal,Anomalías del desarrollo,true
LB17.4,Surco perineal,Anomalías del desarrollo,true
LB17.Y,Otras anomalías estructurales especificadas del desarrollo prenatal del conducto anal,Anomalías del desarrollo,true
LB17.Z,"Anomalías estructurales del desarrollo prenatal del conducto anal, sin especificación",Anomalías del desarrollo,true
LB18,Anomalías congénitas de la fijación intestinal,Anomalías del desarrollo,true
LB1Y,Otras anomalías estructurales del desarrollo especificadas del tubo digestivo,Anomalías del desarrollo,true
LB1Z,"Anomalías estructurales del desarrollo del tubo digestivo, sin especificación",Anomalías del desarrollo,true
LB20,"Anomalías estructurales del desarrollo prenatal de la vesícula biliar, los conductos biliares o el hígado",Anomalías del desarrollo,false
LB20.0,Anomalías estructurales del desarrollo prenatal del hígado,Anomalías del desarrollo,false
LB20.00,Enfermedad fibropoliquística del hígado,Anomalías del desarrollo,true
LB20.0Y,Otras anomalías estructurales especificadas del desarrollo prenatal del hígado,Anomalías del desarrollo,true
LB20.0Z,"Anomalías estructurales del desarrollo prenatal del hígado, sin especificación",Anomalías del desarrollo,true
LB20.1,Anomalías estructurales del desarrollo prenatal de la vesícula biliar,Anomalías del desarrollo,false
LB20.10,"Agenesia, aplasia o hipoplasia de la vesícula biliar",Anomalías del desarrollo,true
LB20.1Y,Otras anomalías estructurales especificadas del desarrollo prenatal de la vesícula biliar,Anomalías del desarrollo,true
LB20.1Z,"Anomalías estructurales del desarrollo prenatal de la vesícula biliar, sin especificación",Anomalías del desarrollo,true
LB20.2,Anomalías estructurales del desarrollo prenatal de los conductos biliares,Anomalías del desarrollo,false
LB20.20,Quiste coledociano,Anomalías del desarrollo,true
LB20.21,Atresia biliar,Anomalías del desarrollo,true
LB20.22,Estenosis o constricción congénita de los conductos biliares,Anomalías del desarrollo,true
LB20.23,Anomalías estructurales del desarrollo prenatal del conducto cístico,Anomalías del desarrollo,true
LB20.24,Conducto biliar accesorio,Anomalías del desarrollo,true
LB20.2Y,Otras anomalías estructurales especificadas del desarrollo prenatal de los conductos biliares,Anomalías del desarrollo,true
LB20.2Z,"Anomalías estructurales del desarrollo prenatal de los conductos biliares, sin especificación",Anomalías del desarrollo,true
LB20.Y,"Otras anomalías estructurales especificadas del desarrollo prenatal de la vesícula biliar, los conductos biliares o el hígado",Anomalías del desarrollo,true
LB20.Z,"Anomalías estructurales del desarrollo prenatal de la vesícula biliar, los conductos biliares o el hígado, sin especificación",Anomalías del desarrollo,true
LB21,Anomalías estructurales del desarrollo prenatal del páncreas,Anomalías del desarrollo,false
LB21.0,Páncreas anular,Anomalías del desarrollo,true
LB21.1,Páncreas dividido,Anomalías del desarrollo,true
LB21.2,Páncreas accesorio,Anomalías del desarrollo,true
LB21.3,Agenesia-aplasia de páncreas,Anomalías del desarrollo,true
LB21.4,Agenesia parcial del páncreas,Anomalías del desarrollo,true
LB21.5,Hipoplasia del páncreas,Anomalías del desarrollo,true
LB21.Y,Otras anomalías estructurales especificadas del desarrollo prenatal del páncreas,Anomalías del desarrollo,true
LB21.Z,"Anomalías estructurales del desarrollo prenatal del páncreas, sin especificación",Anomalías del desarrollo,true
LB22,Anomalías estructurales del desarrollo prenatal del bazo,Anomalías del desarrollo,false
LB22.0,Asplenia congénita,Anomalías del desarrollo,true
LB22.1,Poliesplenia,Anomalías del desarrollo,true
LB22.2,Bazo ectópico,Anomalías del desarrollo,true
LB22.Y,Otras anomalías estructurales especificadas del desarrollo prenatal del bazo,Anomalías del desarrollo,true
LB22.Z,"Anomalías estructurales del desarrollo prenatal del bazo, sin especificación",Anomalías del desarrollo,true
LB2Y,"Otras anomalías estructurales del desarrollo especificadas del hígado, las vías biliares, el páncreas o el bazo",Anomalías del desarrollo,true
LB2Z,"Anomalías estructurales del desarrollo del hígado, las vías biliares, el páncreas o el bazo, sin especificación",Anomalías del desarrollo,true
LB30,Anomalías estructurales del desarrollo prenatal de los riñones,Anomalías del desarrollo,false
LB30.0,Agenesia renal u otros defectos por reducción del riñón,Anomalías del desarrollo,false
LB30.00,Agenesia renal,Anomalías del desarrollo,true
LB30.0Y,Otra agenesia renal u otros defectos especificados por reducción del riñón,Anomalías del desarrollo,true
LB30.0Z,"Agenesia renal u otros defectos por reducción del riñón, sin especificación",Anomalías del desarrollo,true
LB30.1,Displasia renal,Anomalías del desarrollo,true
LB30.2,Quiste renal único congénito,Anomalías del desarrollo,true
LB30.3,Disgenesia tubular renal,Anomalías del desarrollo,true
LB30.4,Oligomeganefronia,Anomalías del desarrollo,true
LB30.5,riñón supernumerario,Anomalías del desarrollo,true
LB30.6,Anomalía de fusión de los riñones,Anomalías del desarrollo,false
LB30.60,Riñón lobulado,Anomalías del desarrollo,true
LB30.61,Riñón pélvico fusionado,Anomalías del desarrollo,true
LB30.62,Riñón en herradura,Anomalías del desarrollo,true
LB30.6Y,Otra anomalía de fusión de los riñones especificada,Anomalías del desarrollo,true
LB30.6Z,"Anomalía de fusión de los riñones, sin especificación",Anomalías del desarrollo,true
LB30.7,Riñón pélvico o ectópico,Anomalías del desarrollo,true
LB30.8,Espongiosis medular renal,Anomalías del desarrollo,true
LB30.9,Displasia renal multiquística,Anomalías del desarrollo,true
LB30.Y,Otras anomalías estructurales especificadas del desarrollo prenatal de los riñones,Anomalías del desarrollo,true
LB30.Z,"Anomalías estructurales del desarrollo prenatal de los riñones, sin especificación",Anomalías del desarrollo,true
LB31,Anomalías estructurales del desarrollo de las vías urinarias,Anomalías del desarrollo,false
LB31.0,Hidronefrosis congénita,Anomalías del desarrollo,true
LB31.1,Megauréter primario congénito,Anomalías del desarrollo,true
LB31.2,Obstrucción fetal de vías urinarias bajas,Anomalías del desarrollo,true
LB31.3,Extrofia de la vejiga urinaria,Anomalías del desarrollo,true
LB31.4,Divertículo congénito de la vejiga urinaria,Anomalías del desarrollo,true
LB31.5,Duplicación de uretra,Anomalías del desarrollo,true
LB31.6,Megalouretra congénita,Anomalías del desarrollo,true
LB31.7,Megavejiga y megauréter,Anomalías del desarrollo,true
LB31.8,Atresia o estenosis de uréter,Anomalías del desarrollo,true
LB31.9,Agenesia de uréter,Anomalías del desarrollo,true
LB31.A,Duplicación del uréter,Anomalías del desarrollo,true
LB31.B,Posición anómala del uréter,Anomalías del desarrollo,true
LB31.C,Ausencia congénita de vejiga o de uretra,Anomalías del desarrollo,true
LB31.D,Reflujo vesicoureterorrenal congénito,Anomalías del desarrollo,true
LB31.Y,Otras anomalías estructurales especificadas del desarrollo de las vías urinarias,Anomalías del desarrollo,true
LB31.Z,"Anomalías estructurales del desarrollo de las vías urinarias, sin especificación",Anomalías del desarrollo,true
LB3Y,Otras anomalías estructurales del desarrollo especificadas del aparato urinario,Anomalías del desarrollo,true
LB3Z,"Anomalías estructurales del desarrollo del aparato urinario, sin especificación",Anomalías del desarrollo,true
LB40,Anomalías estructurales del desarrollo prenatal de la vulva,Anomalías del desarrollo,false
LB40.0,Ausencia de la vulva,Anomalías del desarrollo,true
LB40.1,Quiste embrionario de la vulva,Anomalías del desarrollo,true
LB40.2,Fusión de labios vaginales,Anomalías del desarrollo,true
LB40.Y,Otras anomalías estructurales especificadas del desarrollo prenatal de la vulva,Anomalías del desarrollo,true
LB40.Z,"Anomalías estructurales del desarrollo prenatal de la vulva, sin especificación",Anomalías del desarrollo,true
LB41,Anomalías estructurales del desarrollo prenatal del clítoris,Anomalías del desarrollo,false
LB41.0,Agenesia del clítoris,Anomalías del desarrollo,true
LB41.1,Duplicación de clítoris,Anomalías del desarrollo,true
LB41.2,Clitoromegalia congénita,Anomalías del desarrollo,true
LB41.Y,Otras anomalías estructurales especificadas del desarrollo prenatal del clítoris,Anomalías del desarrollo,true
LB41.Z,"Anomalías estructurales del desarrollo prenatal del clítoris, sin especificación",Anomalías del desarrollo,true
LB42,Anomalías estructurales del desarrollo prenatal de la vagina,Anomalías del desarrollo,false
LB42.0,Agenesia vaginal,Anomalías del desarrollo,true
LB42.1,Vagina tabicada,Anomalías del desarrollo,true
LB42.2,Fístula rectovaginal congénita,Anomalías del desarrollo,true
LB42.3,Anillo himeneal estrecho,Anomalías del desarrollo,true
LB42.4,Himen imperforado,Anomalías del desarrollo,true
LB42.5,Estenosis o atresia de la vagina,Anomalías del desarrollo,true
LB42.Y,Otras anomalías estructurales especificadas del desarrollo prenatal de la vagina,Anomalías del desarrollo,true
LB42.Z,"Anomalías estructurales del desarrollo prenatal de la vagina, sin especificación",Anomalías del desarrollo,true
LB43,Anomalías estructurales del desarrollo prenatal del cuello uterino,Anomalías del desarrollo,false
LB43.0,Quiste embrionario de cuello uterino,Anomalías del desarrollo,true
LB43.1,Agenesia o aplasia del cuello uterino,Anomalías del desarrollo,true
LB43.Y,Otras anomalías estructurales especificadas del desarrollo prenatal del cuello uterino,Anomalías del desarrollo,true
LB43.Z,"Anomalías estructurales del desarrollo prenatal del cuello uterino, sin especificación",Anomalías del desarrollo,true
LB44,"Anomalías estructurales del desarrollo prenatal del útero, a excepción del cuello uterino",Anomalías del desarrollo,false
LB44.0,Agenesia o aplasia del cuerpo uterino,Anomalías del desarrollo,true
LB44.1,Hipoplasia del útero,Anomalías del desarrollo,true
LB44.2,Útero unicorne,Anomalías del desarrollo,true
LB44.3,Útero bicorne,Anomalías del desarrollo,true
LB44.4,Útero tabicado,Anomalías del desarrollo,true
LB44.5,"Fístulas congénitas entre el útero, el tubo digestivo y las vías urinarias",Anomalías del desarrollo,true
LB44.6,Síndrome de malformación uterovaginal por dietilestilbestrol,Anomalías del desarrollo,true
LB44.Y,"Otras anomalías estructurales especificadas del desarrollo prenatal del útero, a excepción del cuello uterino",Anomalías del desarrollo,true
LB44.Z,"Anomalías estructurales del desarrollo prenatal del útero, a excepción del cuello uterino, sin especificación",Anomalías del desarrollo,true
LB45,"Anomalías estructurales del desarrollo prenatal de los ovarios, las trompas de Falopio o los ligamentos anchos",Anomalías del desarrollo,false
LB45.0,Ausencia congénita de ovario,Anomalías del desarrollo,true
LB45.1,"Disgenesia gonadal 46,XX",Anomalías del desarrollo,true
LB45.2,Quiste ovárico congénito,Anomalías del desarrollo,true
LB45.3,Torsión congénita de ovario,Anomalías del desarrollo,true
LB45.4,Ovario accesorio,Anomalías del desarrollo,true
LB45.5,Ausencia congénita de trompa de Falopio,Anomalías del desarrollo,true
LB45.6,Atresia de trompa de Falopio,Anomalías del desarrollo,true
LB45.7,Trompa de Falopio accesoria,Anomalías del desarrollo,true
LB45.8,Quiste embrionario de trompa de Falopio,Anomalías del desarrollo,true
LB45.9,Quiste embrionario del ligamento ancho,Anomalías del desarrollo,true
LB45.Y,"Otras anomalías estructurales especificadas del desarrollo prenatal de los ovarios, las trompas de Falopio o los ligamentos anchos",Anomalías del desarrollo,true
LB45.Z,"Anomalías estructurales del desarrollo prenatal de los ovarios, las trompas de Falopio o los ligamentos anchos, sin especificación",Anomalías del desarrollo,true
LB4Y,Otras anomalías estructurales del desarrollo especificadas del aparato genital femenino,Anomalías del desarrollo,true
LB4Z,"Anomalías estructurales del desarrollo del aparato genital femenino, sin especificación",Anomalías del desarrollo,true
LB50,Micropene o agenesia de pene,Anomalías del desarrollo,true
LB51,Anorquidia o microrquidia,Anomalías del desarrollo,true
LB52,Criptorquidia,Anomalías del desarrollo,false
LB52.0,Testículo ectópico,Anomalías del desarrollo,true
LB52.1,Criptorquidia unilateral,Anomalías del desarrollo,true
LB52.2,Criptorquidia bilateral,Anomalías del desarrollo,true
LB52.Y,Otra criptorquidia especificada,Anomalías del desarrollo,true
LB52.Z,"Criptorquidia, sin especificación",Anomalías del desarrollo,true
LB53,Hipospadias,Anomalías del desarrollo,false
LB53.0,Hipospadias balánico,Anomalías del desarrollo,false
LB53.00,Hipospadias coronal,Anomalías del desarrollo,true
LB53.01,Hipospadias glandular,Anomalías del desarrollo,true
LB53.0Y,"Otras hipospadias especificadas, balánico",Anomalías del desarrollo,true
LB53.0Z,"Hipospadias balánico, sin especificación",Anomalías del desarrollo,true
LB53.1,Hipospadias peneano,Anomalías del desarrollo,true
LB53.2,Hipospadias penoescrotal,Anomalías del desarrollo,true
LB53.3,Hipospadias escrotal,Anomalías del desarrollo,true
LB53.4,Hipospadias perineal,Anomalías del desarrollo,true
LB53.Y,Otras hipospadias especificadas,Anomalías del desarrollo,true
LB53.Z,"Hipospadias, sin especificación",Anomalías del desarrollo,true
LB54,Encordamiento congénito del pene,Anomalías del desarrollo,true
LB55,Epispadias,Anomalías del desarrollo,true
LB56,Escroto bífido,Anomalías del desarrollo,true
LB57,Agenesia del conducto deferente,Anomalías del desarrollo,true
LB58,Poliorquidia,Anomalías del desarrollo,true
LB59,Hipoplasia de testículos o escroto,Anomalías del desarrollo,true
LB5Y,Otras anomalías estructurales del desarrollo especificadas del aparato genital masculino,Anomalías del desarrollo,true
LB5Z,"Anomalías estructurales del desarrollo del aparato genital masculino, sin especificación",Anomalías del desarrollo,true
LB60,Aplasia mamaria,Anomalías del desarrollo,true
LB61,Ausencia de pezón,Anomalías del desarrollo,true
LB62,Mamas supernumerarias,Anomalías del desarrollo,true
LB63,Pezón supernumerario,Anomalías del desarrollo,true
LB6Y,Otras anomalías estructurales del desarrollo especificadas de la mama,Anomalías del desarrollo,true
LB6Z,"Anomalías estructurales del desarrollo de la mama, sin especificación",Anomalías del desarrollo,true
LB70,Anomalías del desarrollo estructural del cráneo,Anomalías del desarrollo,false
LB70.0,Craneosinostosis,Anomalías del desarrollo,false
LB70.00,Plagiocefalia,Anomalías del desarrollo,true
LB70.0Y,Otra craneosinostosis especificada,Anomalías del desarrollo,true
LB70.0Z,"Craneosinostosis, sin especificación",Anomalías del desarrollo,true
LB70.1,Huesos wormianos,Anomalías del desarrollo,true
LB70.2,Silla turca en forma de J,Anomalías del desarrollo,true
LB70.3,Macrocefalia,Anomalías del desarrollo,true
LB70.Y,Otras anomalías del desarrollo estructural especificadas del del cráneo,Anomalías del desarrollo,true
LB70.Z,"Anomalías del desarrollo estructural del cráneo, sin especificación",Anomalías del desarrollo,true
LB71,Anomalías estructurales del desarrollo de los huesos faciales,Anomalías del desarrollo,false
LB71.0,Hipotelorismo,Anomalías del desarrollo,true
LB71.1,Hipertelorismo,Anomalías del desarrollo,true
LB71.Y,Otras anomalías estructurales especificadas del desarrollo de los huesos faciales,Anomalías del desarrollo,true
LB71.Z,"Anomalías estructurales del desarrollo de los huesos faciales, sin especificación",Anomalías del desarrollo,true
LB72,Anomalías del desarrollo estructural de la cintura escapular,Anomalías del desarrollo,false
LB72.0,Costilla cervical,Anomalías del desarrollo,true
LB72.1,Deformidad de Sprengel,Anomalías del desarrollo,true
LB72.2,Deformación de la escápula,Anomalías del desarrollo,true
LB72.Y,Otras anomalías especificadas del desarrollo estructural de la cintura escapular,Anomalías del desarrollo,true
LB72.Z,"Anomalías del desarrollo estructural de la cintura escapular, sin especificación",Anomalías del desarrollo,true
LB73,Anomalías del desarrollo estructural de la columna vertebral o del esqueleto torácico,Anomalías del desarrollo,false
LB73.0,Disrafismo espinal oculto,Anomalías del desarrollo,true
LB73.1,Anomalías estructurales del desarrollo prenatal de la pared torácica,Anomalías del desarrollo,false
LB73.10,Síndrome de Poland,Anomalías del desarrollo,true
LB73.11,Costilla bífida,Anomalías del desarrollo,true
LB73.12,Costilla accesoria,Anomalías del desarrollo,true
LB73.13,Anomalías estructurales del desarrollo del esternón,Anomalías del desarrollo,true
LB73.1Y,Otras anomalías estructurales especificadas del desarrollo prenatal de la pared torácica,Anomalías del desarrollo,true
LB73.1Z,"Anomalías estructurales del desarrollo prenatal de la pared torácica, sin especificación",Anomalías del desarrollo,true
LB73.2,Anomalías estructurales del desarrollo de la columna vertebral,Anomalías del desarrollo,false
LB73.20,Anomalía de Klippel-Feil,Anomalías del desarrollo,true
LB73.21,Occipitalización del atlas,Anomalías del desarrollo,true
LB73.22,Inestabilidad o subluxación atlantoaxoidea,Anomalías del desarrollo,true
LB73.23,Aplasia o hipoplasia de la apófisis odontoides del axis,Anomalías del desarrollo,true
LB73.24,Anomalías de segmentación de las vértebras,Anomalías del desarrollo,true
LB73.25,Escoliosis congénita por malformación ósea congénita,Anomalías del desarrollo,true
LB73.26,Sacralización de la última vértebra lumbar,Anomalías del desarrollo,true
LB73.27,Lumbarización de la primera vértebra sacra.,Anomalías del desarrollo,true
LB73.28,Agenesia o hipoplasia del sacro,Anomalías del desarrollo,true
LB73.29,Apéndice caudal,Anomalías del desarrollo,true
LB73.2A,Espondilolistesis congénita,Anomalías del desarrollo,true
LB73.2Y,Otras anomalías estructurales especificadas del desarrollo de la columna vertebral,Anomalías del desarrollo,true
LB73.2Z,"Anomalías estructurales del desarrollo de la columna vertebral, sin especificación",Anomalías del desarrollo,true
LB73.Y,Otras anomalías estructurales especificadas del desarrollo de la columna vertebral o del esqueleto torácico,Anomalías del desarrollo,true
LB73.Z,"Anomalías estructurales del desarrollo de la columna vertebral o del esqueleto torácico, sin especificación",Anomalías del desarrollo,true
LB74,Anomalías estructurales del desarrollo de la cintura pélvica,Anomalías del desarrollo,false
LB74.0,Displasia congénita de la cadera,Anomalías del desarrollo,true
LB74.1,Subluxación congénita de la cadera,Anomalías del desarrollo,true
LB74.2,Cadera inestable,Anomalías del desarrollo,true
LB74.3,Coxa vara congénita,Anomalías del desarrollo,true
LB74.4,Coxa valga congénita,Anomalías del desarrollo,true
LB74.5,Sínfisis púbica ensanchada,Anomalías del desarrollo,true
LB74.Y,Otras anomalías estructurales especificadas del desarrollo de la cintura pélvica,Anomalías del desarrollo,true
LB74.Z,"Anomalías estructurales del desarrollo de la cintura pélvica, sin especificación",Anomalías del desarrollo,true
LB75,Braquidactilia,Anomalías del desarrollo,false
LB75.0,Braquidactilia de la mano,Anomalías del desarrollo,true
LB75.1,Braquidactilia del pie,Anomalías del desarrollo,true
LB75.2,Simbraquidactilia de manos o pies,Anomalías del desarrollo,true
LB75.Y,Otra braquidactilia especificada,Anomalías del desarrollo,true
LB75.Z,"Braquidactilia, sin especificación",Anomalías del desarrollo,true
LB76,Pulgar trifalángico,Anomalías del desarrollo,true
LB77,Hiperfalangia,Anomalías del desarrollo,true
LB78,Polidactilia,Anomalías del desarrollo,false
LB78.0,Polidactilia del pulgar,Anomalías del desarrollo,true
LB78.1,Polisindactilia,Anomalías del desarrollo,true
LB78.2,Polidactilia postaxial de la mano,Anomalías del desarrollo,true
LB78.3,Polidactilia del pie,Anomalías del desarrollo,true
LB78.Y,Otra polidactilia especificada,Anomalías del desarrollo,true
LB78.Z,"Polidactilia, sin especificación",Anomalías del desarrollo,true
LB79,Sindactilia,Anomalías del desarrollo,false
LB79.0,Dedos de la mano fusionados,Anomalías del desarrollo,true
LB79.1,Membrana interdigital de la mano,Anomalías del desarrollo,true
LB79.2,Dedos del pie fusionados,Anomalías del desarrollo,true
LB79.3,Membrana interdigital del pie,Anomalías del desarrollo,true
LB79.Y,Otra sindactilia especificada,Anomalías del desarrollo,true
